session_number,country,sessions_count,avg_session_duration_sec,avg_session_duration_min
152,FM,1,1572.0,26.2
152,FR,25,645.08,10.751333333333333
152,GB,47,588.0425531914893,9.800709219858156
152,GE,4,799.25,13.320833333333333
152,GH,1,1118.0,18.633333333333333
152,GR,3,684.3333333333334,11.405555555555557
152,GT,1,220.0,3.6666666666666665
152,HK,3,1406.0,23.433333333333334
152,HU,1,1629.0,27.15
152,ID,19,548.0,9.133333333333333
152,IE,2,405.5,6.758333333333334
152,IL,4,384.25,6.404166666666667
152,IN,111,487.07207207207205,8.117867867867867
152,IT,36,809.8888888888889,13.498148148148148
152,JM,1,100.0,1.6666666666666667
152,JO,3,300.0,5.0
152,JP,249,834.2168674698795,13.903614457831326
152,KG,2,191.5,3.191666666666667
152,KR,49,754.8367346938776,12.58061224489796
152,KZ,4,222.75,3.7125
152,LB,2,783.5,13.058333333333334
152,ME,1,105.0,1.75
152,MM,1,560.0,9.333333333333334
152,MQ,1,396.0,6.6
152,MX,36,728.9444444444445,12.149074074074074
152,MY,2,1181.5,19.691666666666666
152,NG,1,1562.0,26.033333333333335
152,NI,1,856.0,14.266666666666667
152,NL,3,395.6666666666667,6.594444444444445
152,NO,1,826.0,13.766666666666667
152,NP,1,285.0,4.75
152,NZ,3,2523.0,42.05
152,PE,6,733.6666666666666,12.227777777777778
152,PH,20,630.55,10.509166666666665
152,PK,1,1016.0,16.933333333333334
152,PL,7,1041.4285714285713,17.357142857142854
152,PR,4,903.5,15.058333333333334
152,PT,1,2612.0,43.53333333333333
152,QA,1,702.0,11.7
152,RE,1,639.0,10.65
152,RO,5,470.4,7.84
152,RS,4,1381.0,23.016666666666666
152,RU,75,773.9333333333333,12.898888888888887
152,SA,3,483.6666666666667,8.061111111111112
152,SD,1,80.0,1.3333333333333333
152,SE,1,601.0,10.016666666666667
152,SG,8,414.125,6.902083333333334
152,SI,1,130.0,2.1666666666666665
152,SK,3,1291.0,21.516666666666666
152,SV,1,767.0,12.783333333333333
152,TH,5,739.0,12.316666666666666
152,TJ,1,13.0,0.21666666666666667
152,TN,2,773.5,12.891666666666667
152,TR,5,477.8,7.963333333333334
152,TT,3,257.3333333333333,4.288888888888889
152,TW,17,682.4117647058823,11.373529411764705
152,UA,11,566.2727272727273,9.437878787878788
152,US,1481,722.8176907494936,12.04696151249156
152,UY,2,517.0,8.616666666666667
152,UZ,1,210.0,3.5
152,Unknown,1140,701.540350877193,11.692339181286549
152,VI,2,135.5,2.2583333333333333
152,YE,1,19.0,0.31666666666666665
152,ZA,5,382.6,6.376666666666667
153,AE,2,848.0,14.133333333333333
153,AM,2,560.5,9.341666666666667
153,AO,1,75.0,1.25
153,AR,25,648.96,10.816
153,AT,4,709.0,11.816666666666666
153,AU,16,673.5,11.225
153,AW,1,4088.0,68.13333333333334
153,AZ,1,6040.0,100.66666666666667
153,BD,2,327.0,5.45
153,BE,2,67.5,1.125
153,BG,4,479.75,7.995833333333334
153,BJ,1,405.0,6.75
153,BO,3,465.0,7.75
153,BR,89,670.2471910112359,11.170786516853932
153,BY,3,316.6666666666667,5.277777777777778
153,CA,36,882.8611111111111,14.714351851851852
153,CH,1,85.0,1.4166666666666667
153,CL,13,763.7692307692307,12.729487179487178
153,CN,4,1185.5,19.758333333333333
153,CO,5,1071.8,17.863333333333333
153,CR,2,804.0,13.4
153,CY,1,477.0,7.95
153,CZ,1,4665.0,77.75
153,DE,24,659.3333333333334,10.988888888888889
153,DO,1,13.0,0.21666666666666667
153,EC,1,520.0,8.666666666666666
153,EG,1,25.0,0.4166666666666667
153,ES,27,898.5925925925926,14.976543209876544
153,FI,1,680.0,11.333333333333334
153,FM,1,1419.0,23.65
153,FR,25,761.16,12.686
153,GB,46,695.8260869565217,11.597101449275362
153,GE,4,600.5,10.008333333333333
153,GH,1,122.0,2.033333333333333
153,GR,3,708.0,11.8
153,GT,1,711.0,11.85
153,HK,3,235.0,3.9166666666666665
153,HU,1,299.0,4.983333333333333
153,ID,18,648.1666666666666,10.802777777777777
153,IE,2,363.5,6.058333333333334
153,IL,4,674.25,11.2375
153,IN,109,473.6605504587156,7.89434250764526
153,IT,36,853.0,14.216666666666667
153,JM,1,50.0,0.8333333333333334
153,JO,3,217.66666666666666,3.6277777777777778
153,JP,242,757.0661157024794,12.617768595041323
153,KG,2,326.5,5.441666666666666
153,KR,48,555.625,9.260416666666666
153,KZ,4,519.75,8.6625
153,LB,2,970.0,16.166666666666668
153,ME,1,164.0,2.7333333333333334
153,MM,1,390.0,6.5
153,MQ,1,822.0,13.7
153,MX,36,971.3055555555555,16.188425925925927
153,MY,2,503.0,8.383333333333333
153,NG,1,866.0,14.433333333333334
153,NI,1,310.0,5.166666666666667
153,NL,3,671.6666666666666,11.194444444444445
153,NO,1,436.0,7.266666666666667
153,NP,1,621.0,10.35
153,NZ,3,770.3333333333334,12.83888888888889
153,PE,6,1984.3333333333333,33.07222222222222
153,PH,20,701.4,11.69
153,PK,1,556.0,9.266666666666667
153,PL,7,606.1428571428571,10.102380952380951
153,PR,4,301.0,5.016666666666667
153,PT,1,210.0,3.5
153,QA,1,1096.0,18.266666666666666
153,RE,1,929.0,15.483333333333333
153,RO,5,311.2,5.1866666666666665
153,RS,4,434.0,7.233333333333333
153,RU,73,717.3835616438356,11.956392694063927
153,SA,3,1482.3333333333333,24.705555555555556
153,SD,1,172.0,2.8666666666666667
153,SE,1,851.0,14.183333333333334
153,SG,8,319.375,5.322916666666667
153,SI,1,371.0,6.183333333333334
153,SK,3,290.0,4.833333333333333
153,SV,1,982.0,16.366666666666667
153,TH,5,283.6,4.7266666666666675
153,TJ,1,62.0,1.0333333333333334
153,TN,2,442.0,7.366666666666666
153,TR,5,430.4,7.173333333333333
153,TT,3,393.3333333333333,6.555555555555555
153,TW,16,614.6875,10.244791666666666
153,UA,11,738.7272727272727,12.312121212121212
153,US,1454,711.1072902338377,11.851788170563962
153,UY,2,369.5,6.158333333333333
153,UZ,1,35.0,0.5833333333333334
153,Unknown,1120,672.1151785714286,11.201919642857144
153,VI,2,234.5,3.908333333333333
153,YE,1,838.0,13.966666666666667
153,ZA,5,364.4,6.073333333333333
154,AM,2,516.5,8.608333333333333
154,AO,1,61.0,1.0166666666666666
154,AR,24,803.75,13.395833333333334
154,AT,4,601.25,10.020833333333334
154,AU,16,877.3125,14.621875
154,AW,1,165.0,2.75
154,AZ,1,4455.0,74.25
154,BD,2,362.5,6.041666666666667
154,BE,2,418.0,6.966666666666667
154,BG,4,1221.0,20.35
154,BJ,1,1431.0,23.85
154,BO,3,270.3333333333333,4.5055555555555555
154,BR,87,701.1034482758621,11.685057471264368
154,BY,3,804.0,13.4
154,CA,35,792.7714285714286,13.212857142857143
154,CH,1,135.0,2.25
154,CL,13,541.5384615384615,9.025641025641026
154,CN,4,591.5,9.858333333333333
154,CO,5,737.0,12.283333333333333
154,CR,2,337.0,5.616666666666666
154,CY,1,60.0,1.0
154,CZ,1,2225.0,37.083333333333336
154,DE,22,468.22727272727275,7.803787878787879
154,DO,1,269.0,4.483333333333333
154,EC,1,286.0,4.766666666666667
154,EG,1,21.0,0.35
154,ES,27,910.7407407407408,15.179012345679013
154,FI,1,605.0,10.083333333333334
154,FM,1,493.0,8.216666666666667
154,FR,24,1216.4583333333333,20.274305555555554
154,GB,46,661.9565217391304,11.032608695652174
154,GE,4,1108.75,18.479166666666668
154,GH,1,145.0,2.4166666666666665
154,GR,3,608.6666666666666,10.144444444444444
154,GT,1,2678.0,44.63333333333333
154,HK,3,1926.3333333333333,32.105555555555554
154,HU,1,1577.0,26.283333333333335
154,ID,18,1008.0,16.8
154,IE,2,571.0,9.516666666666667
154,IL,4,435.0,7.25
154,IN,107,561.9158878504672,9.365264797507788
154,IT,34,580.1470588235294,9.669117647058822
154,JM,1,60.0,1.0
154,JO,3,384.6666666666667,6.411111111111111
154,JP,236,783.6228813559322,13.060381355932204
154,KG,2,302.5,5.041666666666667
154,KR,48,749.6458333333334,12.494097222222223
154,KZ,4,3022.75,50.37916666666667
154,LB,2,1351.0,22.516666666666666
154,ME,1,75.0,1.25
154,MM,1,2051.0,34.18333333333333
154,MQ,1,948.0,15.8
154,MX,35,492.8857142857143,8.214761904761906
154,MY,2,2290.5,38.175
154,NI,1,231.0,3.85
154,NL,3,116.33333333333333,1.9388888888888889
154,NO,1,1486.0,24.766666666666666
154,NP,1,205.0,3.4166666666666665
154,NZ,3,886.0,14.766666666666667
154,PE,5,848.8,14.146666666666667
154,PH,19,560.7368421052631,9.345614035087719
154,PK,1,646.0,10.766666666666667
154,PL,7,361.42857142857144,6.023809523809524
154,PR,4,759.25,12.654166666666667
154,PT,1,95.0,1.5833333333333333
154,QA,1,480.0,8.0
154,RE,1,654.0,10.9
154,RO,5,681.8,11.363333333333333
154,RS,4,1189.0,19.816666666666666
154,RU,70,854.3,14.238333333333333
154,SA,3,796.3333333333334,13.272222222222222
154,SD,1,56.0,0.9333333333333333
154,SE,1,65.0,1.0833333333333333
154,SG,7,524.1428571428571,8.735714285714286
154,SI,1,120.0,2.0
154,SK,3,850.6666666666666,14.177777777777777
154,SV,1,1132.0,18.866666666666667
154,TH,5,574.8,9.58
154,TJ,1,18.0,0.3
154,TN,2,193.0,3.216666666666667
154,TR,5,449.0,7.483333333333333
154,TT,3,255.0,4.25
154,TW,16,620.875,10.347916666666666
154,UA,10,524.5,8.741666666666667
154,US,1430,679.2937062937064,11.321561771561772
154,UY,2,349.5,5.825
154,UZ,1,69.0,1.15
154,Unknown,1084,701.0636531365313,11.68439421894219
154,VI,2,217.0,3.6166666666666667
154,YE,1,275.0,4.583333333333333
154,ZA,5,407.6,6.793333333333334
155,AM,2,270.0,4.5
155,AO,1,241.0,4.016666666666667
155,AR,24,729.4583333333334,12.15763888888889
155,AT,4,352.25,5.870833333333334
155,AU,16,1193.5625,19.892708333333335
155,AW,1,300.0,5.0
155,AZ,1,610.0,10.166666666666666
155,BD,2,39.5,0.6583333333333333
155,BE,2,483.0,8.05
155,BG,4,657.25,10.954166666666667
155,BJ,1,2328.0,38.8
155,BO,3,118.33333333333333,1.972222222222222
155,BR,85,636.4,10.606666666666666
155,BY,3,216.33333333333334,3.6055555555555556
155,CA,35,519.9428571428572,8.665714285714285
155,CH,1,400.0,6.666666666666667
155,CL,12,1039.8333333333333,17.330555555555556
155,CN,4,274.5,4.575
155,CO,5,648.0,10.8
155,CR,2,801.0,13.35
155,CY,1,156.0,2.6
155,CZ,1,1474.0,24.566666666666666
155,DE,22,818.4545454545455,13.640909090909092
155,DO,1,886.0,14.766666666666667
155,EG,1,222.0,3.7
155,ES,26,700.9230769230769,11.682051282051281
155,FI,1,345.0,5.75
155,FM,1,381.0,6.35
155,FR,24,611.375,10.189583333333333
155,GB,45,705.5333333333333,11.758888888888889
155,GE,4,638.5,10.641666666666667
155,GH,1,747.0,12.45
155,GR,2,587.5,9.791666666666666
155,GT,1,201.0,3.35
155,HK,3,1162.3333333333333,19.37222222222222
155,HU,1,495.0,8.25
155,ID,18,567.8888888888889,9.464814814814815
155,IE,2,475.5,7.925
155,IL,4,904.5,15.075
155,IN,101,497.970297029703,8.29950495049505
155,IT,33,848.8181818181819,14.146969696969698
155,JM,1,70.0,1.1666666666666667
155,JO,3,504.6666666666667,8.411111111111111
155,JP,232,750.5215517241379,12.508692528735631
155,KG,2,326.0,5.433333333333334
155,KR,47,491.5531914893617,8.192553191489361
155,KZ,4,496.0,8.266666666666667
155,LB,2,122.0,2.033333333333333
155,ME,1,141.0,2.35
155,MM,1,4014.0,66.9
155,MQ,1,291.0,4.85
155,MX,34,548.2647058823529,9.137745098039215
155,MY,1,326.0,5.433333333333334
155,NI,1,310.0,5.166666666666667
155,NL,3,5068.333333333333,84.47222222222221
155,NO,1,851.0,14.183333333333334
155,NP,1,56.0,0.9333333333333333
155,NZ,3,1991.6666666666667,33.19444444444444
155,PE,5,653.8,10.896666666666667
155,PH,18,686.8888888888889,11.448148148148148
155,PK,1,294.0,4.9
155,PL,7,542.5714285714286,9.042857142857143
155,PR,4,134.5,2.2416666666666667
155,PT,1,170.0,2.8333333333333335
155,QA,1,616.0,10.266666666666667
155,RE,1,255.0,4.25
155,RO,5,360.4,6.006666666666666
155,RS,4,367.25,6.120833333333334
155,RU,69,848.7826086956521,14.146376811594202
155,SA,3,476.6666666666667,7.944444444444445
155,SD,1,70.0,1.1666666666666667
155,SE,1,265.0,4.416666666666667
155,SG,7,422.2857142857143,7.038095238095238
155,SI,1,265.0,4.416666666666667
155,SK,3,80.0,1.3333333333333333
155,SV,1,3776.0,62.93333333333333
155,TH,5,381.2,6.3533333333333335
155,TJ,1,58.0,0.9666666666666667
155,TN,2,559.5,9.325
155,TR,5,106.2,1.77
155,TT,3,402.6666666666667,6.711111111111111
155,TW,15,508.6666666666667,8.477777777777778
155,UA,10,386.3,6.4383333333333335
155,US,1404,680.2001424501425,11.336669040835709
155,UY,2,791.0,13.183333333333334
155,UZ,1,12.0,0.2
155,Unknown,1067,671.4582942830366,11.190971571383944
155,VI,2,154.5,2.575
155,YE,1,2022.0,33.7
155,ZA,5,169.0,2.816666666666667
156,AM,2,554.5,9.241666666666667
156,AO,1,715.0,11.916666666666666
156,AR,24,643.5416666666666,10.725694444444445
156,AT,4,1167.0,19.45
156,AU,16,764.1875,12.736458333333333
156,AW,1,485.0,8.083333333333334
156,AZ,1,1465.0,24.416666666666668
156,BD,2,523.0,8.716666666666667
156,BE,2,1685.5,28.091666666666665
156,BG,4,388.75,6.479166666666667
156,BJ,1,50.0,0.8333333333333334
156,BO,3,1817.6666666666667,30.294444444444444
156,BR,83,710.855421686747,11.847590361445784
156,BY,3,390.6666666666667,6.511111111111111
156,CA,34,758.0294117647059,12.633823529411764
156,CH,1,90.0,1.5
156,CL,12,616.6666666666666,10.277777777777777
156,CN,3,147.0,2.45
156,CO,5,696.6,11.610000000000001
156,CR,2,909.5,15.158333333333333
156,CY,1,295.0,4.916666666666667
156,CZ,1,5916.0,98.6
156,DE,21,684.6666666666666,11.41111111111111
156,DO,1,50.0,0.8333333333333334
156,EG,1,1123.0,18.716666666666665
156,ES,25,597.76,9.962666666666667
156,FI,1,445.0,7.416666666666667
156,FM,1,232.0,3.8666666666666667
156,FR,24,604.5833333333334,10.07638888888889
156,GB,45,669.2666666666667,11.154444444444444
156,GE,4,1006.5,16.775
156,GH,1,205.0,3.4166666666666665
156,GR,2,511.5,8.525
156,GT,1,462.0,7.7
156,HK,3,867.6666666666666,14.46111111111111
156,HU,1,205.0,3.4166666666666665
156,ID,18,652.9444444444445,10.882407407407408
156,IE,2,741.5,12.358333333333333
156,IL,4,585.0,9.75
156,IN,100,499.98,8.333
156,IT,33,976.3636363636364,16.272727272727273
156,JM,1,326.0,5.433333333333334
156,JO,3,560.0,9.333333333333334
156,JP,226,831.3539823008849,13.855899705014748
156,KG,2,378.0,6.3
156,KR,47,567.2553191489362,9.454255319148936
156,KZ,4,243.5,4.058333333333334
156,LB,2,1644.5,27.408333333333335
156,ME,1,491.0,8.183333333333334
156,MM,1,580.0,9.666666666666666
156,MQ,1,210.0,3.5
156,MX,31,478.5483870967742,7.975806451612903
156,MY,1,598.0,9.966666666666667
156,NI,1,474.0,7.9
156,NL,3,263.0,4.383333333333334
156,NO,1,310.0,5.166666666666667
156,NP,1,1666.0,27.766666666666666
156,NZ,2,3127.0,52.11666666666667
156,PE,5,868.2,14.47
156,PH,18,567.2222222222222,9.453703703703702
156,PK,1,491.0,8.183333333333334
156,PL,7,361.14285714285717,6.01904761904762
156,PR,4,145.0,2.4166666666666665
156,QA,1,606.0,10.1
156,RE,1,1236.0,20.6
156,RO,5,612.8,10.213333333333333
156,RS,4,902.0,15.033333333333333
156,RU,67,648.0298507462686,10.80049751243781
156,SA,3,824.3333333333334,13.738888888888889
156,SD,1,9901.0,165.01666666666668
156,SE,1,1358.0,22.633333333333333
156,SG,7,1292.5714285714287,21.542857142857144
156,SI,1,362.0,6.033333333333333
156,SK,3,392.0,6.533333333333333
156,SV,1,3426.0,57.1
156,TH,5,637.2,10.620000000000001
156,TJ,1,68.0,1.1333333333333333
156,TN,2,267.5,4.458333333333333
156,TR,5,403.2,6.72
156,TT,3,278.0,4.633333333333334
156,TW,15,638.8666666666667,10.647777777777778
156,UA,10,402.3,6.705
156,US,1382,721.3531114327062,12.02255185721177
156,UY,2,729.5,12.158333333333333
156,UZ,1,29.0,0.48333333333333334
156,Unknown,1043,716.1581975071908,11.93596995845318
156,VI,2,818.5,13.641666666666667
156,YE,1,732.0,12.2
156,ZA,5,275.2,4.586666666666667
157,AM,2,130.0,2.1666666666666665
157,AO,1,59.0,0.9833333333333333
157,AR,24,753.5,12.558333333333334
157,AT,4,346.5,5.775
157,AU,16,474.5625,7.909375
157,AW,1,1397.0,23.283333333333335
157,AZ,1,229.0,3.816666666666667
157,BD,2,553.5,9.225
157,BE,2,200.0,3.3333333333333335
157,BG,4,889.0,14.816666666666666
157,BJ,1,363.0,6.05
157,BO,3,85.66666666666667,1.4277777777777778
157,BR,82,752.8414634146342,12.547357723577237
157,BY,3,135.66666666666666,2.261111111111111
157,CA,33,1016.4848484848485,16.941414141414143
157,CH,1,86.0,1.4333333333333333
157,CL,12,654.25,10.904166666666667
157,CN,3,947.0,15.783333333333333
157,CO,4,1065.75,17.7625
157,CR,2,1045.0,17.416666666666668
157,CY,1,110.0,1.8333333333333333
157,CZ,1,962.0,16.033333333333335
157,DE,21,741.3809523809524,12.356349206349206
157,DO,1,93.0,1.55
157,EG,1,276.0,4.6
157,ES,25,735.96,12.266
157,FI,1,515.0,8.583333333333334
157,FM,1,1301.0,21.683333333333334
157,FR,23,589.1304347826087,9.818840579710146
157,GB,44,696.4090909090909,11.60681818181818
157,GE,4,463.75,7.729166666666667
157,GH,1,1696.0,28.266666666666666
157,GR,2,804.0,13.4
157,GT,1,547.0,9.116666666666667
157,HK,3,218.33333333333334,3.638888888888889
157,HU,1,1025.0,17.083333333333332
157,ID,18,646.3888888888889,10.773148148148149
157,IE,2,100.0,1.6666666666666667
157,IL,4,287.25,4.7875
157,IN,99,414.72727272727275,6.912121212121212
157,IT,33,680.6969696969697,11.344949494949496
157,JM,1,412.0,6.866666666666666
157,JO,3,219.33333333333334,3.655555555555556
157,JP,220,852.1863636363636,14.203106060606059
157,KG,2,459.0,7.65
157,KR,47,697.8297872340426,11.63049645390071
157,KZ,4,325.25,5.420833333333333
157,LB,1,444.0,7.4
157,ME,1,40.0,0.6666666666666666
157,MM,1,1826.0,30.433333333333334
157,MQ,1,196.0,3.2666666666666666
157,MX,30,444.56666666666666,7.4094444444444445
157,MY,1,263.0,4.383333333333334
157,NI,1,516.0,8.6
157,NL,3,308.3333333333333,5.138888888888888
157,NO,1,65.0,1.0833333333333333
157,NP,1,109.0,1.8166666666666667
157,NZ,2,398.0,6.633333333333334
157,PE,5,839.6,13.993333333333334
157,PH,18,713.8888888888889,11.898148148148149
157,PK,1,236.0,3.933333333333333
157,PL,6,1293.1666666666667,21.55277777777778
157,PR,4,150.0,2.5
157,QA,1,45.0,0.75
157,RE,1,1096.0,18.266666666666666
157,RO,5,472.4,7.873333333333333
157,RS,4,527.5,8.791666666666666
157,RU,64,777.3125,12.955208333333333
157,SA,2,535.5,8.925
157,SD,1,28.0,0.4666666666666667
157,SE,1,69.0,1.15
157,SG,7,1519.4285714285713,25.323809523809523
157,SI,1,537.0,8.95
157,SK,3,525.3333333333334,8.755555555555556
157,SV,1,1809.0,30.15
157,TH,5,843.0,14.05
157,TJ,1,197.0,3.283333333333333
157,TN,2,250.0,4.166666666666667
157,TR,5,361.8,6.03
157,TT,3,310.6666666666667,5.177777777777778
157,TW,15,1002.4666666666667,16.70777777777778
157,UA,10,236.7,3.945
157,US,1361,702.3085966201322,11.705143277002204
157,UY,2,1605.5,26.758333333333333
157,UZ,1,2199.0,36.65
157,Unknown,1023,675.108504398827,11.251808406647116
157,VI,2,380.0,6.333333333333333
157,ZA,5,419.0,6.983333333333333
158,AM,2,419.5,6.991666666666666
158,AO,1,55.0,0.9166666666666666
158,AR,24,661.6666666666666,11.027777777777777
158,AT,4,407.75,6.795833333333333
158,AU,15,956.9333333333333,15.948888888888888
158,AW,1,1031.0,17.183333333333334
158,AZ,1,369.0,6.15
158,BD,2,660.0,11.0
158,BE,2,985.0,16.416666666666668
158,BG,4,1113.25,18.554166666666667
158,BJ,1,193.0,3.216666666666667
158,BO,3,63.666666666666664,1.0611111111111111
158,BR,81,777.5679012345679,12.95946502057613
158,BY,3,712.3333333333334,11.872222222222224
158,CA,33,560.2727272727273,9.337878787878788
158,CH,1,405.0,6.75
158,CL,11,509.09090909090907,8.484848484848484
158,CN,3,1147.6666666666667,19.12777777777778
158,CO,3,111.33333333333333,1.8555555555555554
158,CR,2,586.0,9.766666666666667
158,CY,1,1906.0,31.766666666666666
158,CZ,1,55.0,0.9166666666666666
158,DE,21,937.5714285714286,15.626190476190477
158,DO,1,218.0,3.6333333333333333
158,EG,1,386.0,6.433333333333334
158,ES,23,678.3478260869565,11.305797101449276
158,FI,1,1346.0,22.433333333333334
158,FM,1,870.0,14.5
158,FR,23,436.95652173913044,7.282608695652174
158,GB,42,737.3809523809524,12.28968253968254
158,GE,4,713.5,11.891666666666667
158,GH,1,11.0,0.18333333333333332
158,GR,2,1003.0,16.716666666666665
158,GT,1,130.0,2.1666666666666665
158,HK,3,875.3333333333334,14.58888888888889
158,HU,1,20.0,0.3333333333333333
158,ID,18,480.94444444444446,8.01574074074074
158,IE,2,180.0,3.0
158,IL,4,450.0,7.5
158,IN,95,449.2526315789474,7.487543859649123
158,IT,32,587.46875,9.791145833333333
158,JM,1,175.0,2.9166666666666665
158,JO,3,253.0,4.216666666666667
158,JP,216,719.6157407407408,11.993595679012346
158,KG,2,329.5,5.491666666666666
158,KR,47,656.9787234042553,10.949645390070922
158,KZ,4,169.5,2.825
158,LB,1,1223.0,20.383333333333333
158,ME,1,249.0,4.15
158,MM,1,1821.0,30.35
158,MQ,1,335.0,5.583333333333333
158,MX,30,844.9,14.081666666666667
158,MY,1,424.0,7.066666666666666
158,NI,1,155.0,2.5833333333333335
158,NL,3,169.33333333333334,2.8222222222222224
158,NP,1,265.0,4.416666666666667
158,NZ,2,1692.0,28.2
158,PE,5,592.2,9.870000000000001
158,PH,17,643.0588235294117,10.717647058823529
158,PK,1,1256.0,20.933333333333334
158,PL,6,1545.0,25.75
158,PR,4,1126.5,18.775
158,QA,1,1493.0,24.883333333333333
158,RE,1,1465.0,24.416666666666668
158,RO,5,601.8,10.03
158,RS,4,707.75,11.795833333333333
158,RU,63,694.4285714285714,11.573809523809524
158,SA,1,846.0,14.1
158,SD,1,384.0,6.4
158,SE,1,39.0,0.65
158,SG,7,468.42857142857144,7.807142857142858
158,SI,1,55.0,0.9166666666666666
158,SK,3,333.0,5.55
158,SV,1,481.0,8.016666666666667
158,TH,5,782.6,13.043333333333333
158,TJ,1,10.0,0.16666666666666666
158,TN,2,698.0,11.633333333333333
158,TR,5,338.6,5.6433333333333335
158,TT,3,243.66666666666666,4.061111111111111
158,TW,15,500.53333333333336,8.342222222222222
158,UA,9,370.6666666666667,6.177777777777778
158,US,1337,712.4629768137621,11.874382946896036
158,UY,2,892.0,14.866666666666667
